no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,tinygbdt_forestsize
2.0,200.0,7.0,14.0,29.0,34.0,2110.0,3648.0,0.9969230769230769,0.000976562,0.00195312,64000.0
3.0,200.0,7.0,8.0,25.0,24.0,952.0,2448.0,0.9513846153846154,0.000976562,0.00195312,64000.0
3.0,200.0,7.0,14.0,43.0,43.0,1850.0,4576.0,0.9895384615384616,0.000976562,0.00195312,64000.0
3.0,200.0,7.0,14.0,34.0,51.0,2414.0,5472.0,0.9969230769230769,0.000976562,0.00195312,64000.0
4.0,200.0,7.0,8.0,32.0,32.0,1183.0,3264.0,0.9513846153846154,0.000976562,0.00195312,64000.0
4.0,200.0,7.0,14.0,52.0,57.0,2184.0,6064.0,0.9895384615384616,0.000976562,0.00195312,64000.0
4.0,200.0,7.0,14.0,40.0,68.0,2622.0,7296.0,0.9969230769230769,0.000976562,0.00195312,64000.0
5.0,200.0,7.0,8.0,38.0,40.0,1382.0,4080.0,0.9501538461538461,0.000976562,0.00195312,64000.0
5.0,200.0,7.0,14.0,62.0,72.0,2520.0,7664.0,0.992,0.000976562,0.00195312,64000.0
5.0,200.0,7.0,14.0,46.0,85.0,2830.0,9120.0,0.9969230769230769,0.000976562,0.00195312,64000.0
6.0,200.0,7.0,8.0,44.0,48.0,1589.0,4896.0,0.9501538461538461,0.000976562,0.00195312,64000.0
6.0,200.0,7.0,14.0,71.0,86.0,2822.0,9152.0,0.992,0.000976562,0.00195312,64000.0
6.0,200.0,7.0,14.0,52.0,102.0,3166.0,10944.0,0.9969230769230769,0.000976562,0.00195312,64000.0
7.0,200.0,7.0,8.0,50.0,56.0,1788.0,5712.0,0.9501538461538461,0.000976562,0.00195312,64000.0
7.0,200.0,7.0,14.0,81.0,101.0,3158.0,10752.0,0.992,0.000976562,0.00195312,64000.0
7.0,200.0,7.0,15.0,64.0,121.0,3605.0,12992.0,0.9969230769230769,0.000976562,0.00195312,64000.0
8.0,200.0,7.0,8.0,60.0,64.0,2134.0,6528.0,0.9778461538461538,0.000976562,0.00195312,64000.0
8.0,200.0,7.0,14.0,90.0,115.0,3492.0,12240.0,0.992,0.000976562,0.00195312,64000.0
8.0,200.0,7.0,15.0,72.0,138.0,3879.0,14816.0,0.9969230769230769,0.000976562,0.00195312,64000.0
9.0,200.0,7.0,8.0,68.0,72.0,2400.0,7344.0,0.9778461538461538,0.000976562,0.00195312,64000.0
9.0,200.0,7.0,14.0,100.0,130.0,3828.0,13840.0,0.992,0.000976562,0.00195312,64000.0
9.0,200.0,7.0,15.0,80.0,155.0,4153.0,16640.0,0.9969230769230769,0.000976562,0.00195312,64000.0
10.0,200.0,7.0,8.0,76.0,80.0,2674.0,8160.0,0.9778461538461538,0.000976562,0.00195312,64000.0
10.0,200.0,7.0,14.0,110.0,145.0,4164.0,15440.0,0.992,0.000976562,0.00195312,64000.0
10.0,200.0,7.0,16.0,90.0,173.0,4631.0,18576.0,0.9969230769230769,0.000976562,0.00195312,64000.0
